4420;"1AHWIT";"WAA";"WPT_3";"DE.06L";4;3;;
4420;"1AHWIT";"GRB";"WPT_3";"DE.22L";4;1;;
4420;"1AHWIT";"GRB";"WPT_3";"DE.22L";4;2;;
4420;"1AHWIT";"GRB";"WPT_3";"DE.22L";4;3;;
331;"1AHWIT";"WAB";"WPT_3";"DE.21L";4;1;;
331;"1AHWIT";"WAB";"WPT_3";"DE.21L";4;2;;
331;"1AHWIT";"WAB";"WPT_3";"DE.21L";4;3;;
331;"1AHWIT";"WAA";"WPT_3";"DE.06L";4;1;;
331;"1AHWIT";"WAA";"WPT_3";"DE.06L";4;2;;
331;"1AHWIT";"WAA";"WPT_3";"DE.06L";4;3;;
331;"1AHWIT";"GRB";"WPT_3";"DE.22L";4;1;;
331;"1AHWIT";"GRB";"WPT_3";"DE.22L";4;2;;
331;"1AHWIT";"GRB";"WPT_3";"DE.22L";4;3;;
332;"3AKIF";"BRS";"DBI1";"C2.11";2;13;;
4163;"1AHMNA";"BEC";"MGAN";"A3.12";1;7;;
4163;"1AHMNA";"BEC";"MGAN";"A3.12";1;8;;
4163;"1AHMNA";"LOY";"MGAN";"A3.12";1;7;;
4163;"1AHMNA";"LOY";"MGAN";"A3.12";1;8;;
334;"1AHMNG";"MOS";"NW2";"AH.32";1;5;;
334;"1AHMNG";"MOS";"NW2";"AH.32";4;4;;
334;"1AHMNG";"MOS";"NW2";"AH.32";4;5;;
336;"1AHMNA";"REM";"MTAIx";"A3.12";4;1;;
336;"1AHMNA";"REM";"MTAIx";"A3.12";4;2;;
336;"1AHMNA";"JAD";"MTAIy";"B3.10MF";4;1;;
336;"1AHMNA";"JAD";"MTAIy";"B3.10MF";4;2;;
4164;"1AHMNA";"LOY";"MPANx";"B2.07aL";3;9;;
4164;"1AHMNA";"LOY";"MPANx";"B2.07aL";3;10;;
4164;"1AHMNA";"LOY";"MPANx";"B2.07aL";3;11;;
4167;"1AHMNG";"KOP";"MPGD";"B5.08";5;3;;
4167;"1AHMNG";"KOP";"MPGD";"B5.08";5;4;;
4167;"1AHMNG";"KOP";"MPGD";"B5.08";5;5;;
4167;"1AHMNG";"MAU";"MPGD";"B5.08";5;3;;
4167;"1AHMNG";"MAU";"MPGD";"B5.08";5;4;;
4167;"1AHMNG";"MAU";"MPGD";"B5.08";5;5;;
4169;"1AHMNG";"PAS";"MTGI";"B5.08";5;1;;
4169;"1AHMNG";"PAS";"MTGI";"B5.08";5;2;;
4169;"1AHMNG";"MEA";"MTGI";"B5.08";5;1;;
4169;"1AHMNG";"MEA";"MTGI";"B5.08";5;2;;
341;"1AHWIT";"BIE";"BET";"A1.05";3;7;;
341;"1AHWIT";"BIE";"BET";"A1.05";3;8;;
342;"1AHMNA";"BIN";"MPANx";"A3.12";3;4;;
342;"1AHMNA";"BIN";"MPANx";"A3.12";3;5;;
342;"1AHMNA";"LAM";"MPANy";;3;4;;
342;"1AHMNA";"LAM";"MPANy";;3;5;;
343;"1AHMNA";"MOS";"NW2";"A3.12";4;8;;
343;"1AHMNA";"MOS";"NW2";"AH.32";5;1;;
343;"1AHMNA";"MOS";"NW2";"AH.32";5;2;;
345;"1AHMNG";"MAU";"MPGD";"B5.08";1;1;;
345;"1AHMNG";"MAU";"MPGD";"B5.08";1;2;;
345;"1AHMNG";"KAS";"MPGD";"B5.08";1;1;;
345;"1AHMNG";"KAS";"MPGD";"B5.08";1;2;;
4170;"1AHMNG";"PAS";"MTGI";"B5.08";3;3;;
4170;"1AHMNG";"PAS";"MTGI";"B5.08";3;4;;
4170;"1AHMNG";"MEA";"MTGI";"B5.08";3;3;;
4170;"1AHMNG";"MEA";"MTGI";"B5.08";3;4;;
348;"1AHIF";"SAK";"BWM1";"C1.17";4;1;;
348;"1AHIF";"SAK";"BWM1";"C1.17";4;2;;
1374;"4BHIF";"GC";"BWM1";"C4.09";3;3;;
1374;"4BHIF";"ENU";"BWM1";"C4.09";3;3;;
350;"1CHIF";"BIM";"BWM1";"C1.14";3;1;;
350;"1CHIF";"BIM";"BWM1";"C1.14";3;2;;
351;"2DHIF";"STJ";"BWM2";"C3.11";1;3;;
351;"2DHIF";"STJ";"BWM2";"C3.11";1;4;;
352;"1AHMNG";"KOP";"MTGI";"B5.08";2;3;;
352;"1AHMNG";"MAU";"MTGI";"B5.08";2;3;;
4139;"1CVIF";"MAY";"GINF";"B3.10MF";3;13;;
4139;"1CVIF";"MAY";"GINF";"B3.10MF";3;14;;
4139;"1CVIF";"GRG";"GINF";"B3.10MF";3;13;;
4139;"1CVIF";"GRG";"GINF";"B3.10MF";3;14;;
361;"2AFITN";"HL";"BETP_2x";"B5.07";5;3;;
361;"2AFITN";"MC";"BETP_2y";"B5.07";5;3;;
375;"4AHIF";"AH";"NVS1";"C4.08";2;5;;
375;"4AHIF";"AH";"NVS1";"C4.08";2;6;;
3917;"4AHIF";"HAV";"POS1";"C4.08";3;1;;
3917;"4AHIF";"HAV";"POS1";;3;2;;
378;"4AHIF";"GRJ";"POS1";"C4.08";4;6;;
378;"4AHIF";"GRJ";"POS1";"C4.08";4;7;;
378;"4AHIF";"TT";"POS1";"C4.08";4;6;;
378;"4AHIF";"TT";"POS1";"C4.08";4;7;;
381;"4AHIF";"TT";"POS1";"C4.08";3;8;;
381;"4AHIF";"TT";"POS1";"C4.08";3;9;;
382;"2AFITN";"BOB";"INSI_1y";"B4.12MF";5;1;;
382;"2AFITN";"BOB";"INSI_1y";"B4.12MF";5;2;;
3754;"5ACIF";"ENU";"BWM";"C2.09";4;11;;
3754;"5ACIF";"ENU";"BWM";"C2.09";4;12;;
3754;"5ACIF";"ENU";"BWM";"C2.09";4;13;;
3754;"5ACIF";"ENU";"BWM";"C2.09";4;14;;
3754;"5ACIF";"ENU";"BWM";"C2.09";4;15;;
3754;"5ACIF";"ENU";"BWM";"C2.09";4;16;;
3755;"5ACIF";"ENU";"BWM";"B5.08";4;11;;
3755;"5ACIF";"ENU";"BWM";"B5.08";4;12;;
386;"1AHIF";"SCG";"POS1x";"B4.15MF";1;4;;
386;"1AHIF";"SCG";"POS1x";"B4.15MF";1;5;;
386;"1AHIF";"SCG";"POS1x";"B4.15MF";1;6;;
386;"1AHIF";"KNM";"POS1y";"B4.16MF";1;4;;
386;"1AHIF";"KNM";"POS1y";"B4.16MF";1;5;;
386;"1AHIF";"KNM";"POS1y";"B4.16MF";1;6;;
386;"1AHIF";"MOH";"POS1z";"B4.17MF";1;4;;
386;"1AHIF";"MOH";"POS1z";"B4.17MF";1;5;;
386;"1AHIF";"MOH";"POS1z";"B4.17MF";1;6;;
390;"5ACIF";"ENU";"BWM";"B5.08";4;11;;
390;"5ACIF";"ENU";"BWM";"B5.08";4;12;;
391;"5ABIF";"CO";"NVS1";"B3.12NW";2;12;;
391;"5ABIF";"CO";"NVS1";"B3.12NW";2;13;;
391;"5ABIF";"GRS";"NVS1";"B3.12NW";2;12;;
391;"5ABIF";"GRS";"NVS1";"B3.12NW";2;13;;
392;"4AHIF";"BAN";"DBI1";"C4.08";1;8;;
392;"4AHIF";"BAN";"DBI1";"C4.08";1;9;;
392;"4AHIF";"KNM";"DBI1";"C4.08";1;8;;
392;"4AHIF";"KNM";"DBI1";"C4.08";1;9;;
4297;"4AHIF";"MIP";"DBI1";"C4.08";5;2;;
4297;"4AHIF";"MIP";"DBI1";"C4.08";5;3;;
394;"5ACIF";"LEV";"D";"C2.09";1;11;;
394;"5ACIF";"LEV";"D";"C2.09";1;12;;
395;"5ABIF";"PUC";"PRE";"C2.07";3;13;;
395;"5ABIF";"PUC";"PRE";"C2.07";3;14;;
395;"5ABIF";"PUE";"PRE";"C2.07";3;13;;
395;"5ABIF";"PUE";"PRE";"C2.07";3;14;;
4017;"1BHBGM";"BW";"COPR";"B2.11HW";1;1;;
4017;"1BHBGM";"BW";"COPR";"B2.11HW";1;2;;
4017;"1BHBGM";"BW";"COPR";"B2.11HW";1;3;;
4017;"1BHBGM";"BW";"COPR";"B2.11HW";1;4;;
4017;"1BHBGM";"JO";"COPR";"B1.15HW";1;1;;
4017;"1BHBGM";"JO";"COPR";"B1.15HW";1;2;;
4017;"1BHBGM";"JO";"COPR";"B1.15HW";1;3;;
4017;"1BHBGM";"JO";"COPR";"B1.15HW";1;4;;
4017;"1BHBGM";"HOV";"COPR";"B2.10HW";1;1;;
4017;"1BHBGM";"HOV";"COPR";"B2.10HW";1;2;;
4017;"1BHBGM";"HOV";"COPR";"B2.10HW";1;3;;
4017;"1BHBGM";"HOV";"COPR";"B2.10HW";1;4;;
396;"5ACIF";"WK";"AM";"C2.07";2;11;;
396;"5ACIF";"WK";"AM";"C2.07";2;12;;
397;"5ACIF";"HIK";"DBI1";"C2.09";1;13;;
397;"5ACIF";"HIK";"DBI1";"C2.09";1;14;;
397;"5ACIF";"HOV";"DBI1";"C2.09";1;13;;
397;"5ACIF";"HOV";"DBI1";"C2.09";1;14;;
399;"1BHBGM";"POL";"BMG2";"C5.10";3;4;;
399;"1BHBGM";"POL";"BMG2";"C5.10";3;5;;
400;"1BHBGM";"BW";"COPR";"B2.10HW";1;1;;
400;"1BHBGM";"BW";"COPR";"B2.10HW";1;2;;
400;"1BHBGM";"BW";"COPR";"B2.10HW";1;3;;
400;"1BHBGM";"BW";"COPR";"B2.10HW";1;4;;
400;"1BHBGM";"JO";"COPR";"B1.15HW";1;1;;
400;"1BHBGM";"JO";"COPR";"B1.15HW";1;2;;
400;"1BHBGM";"JO";"COPR";"B1.15HW";1;3;;
400;"1BHBGM";"JO";"COPR";"B1.15HW";1;4;;
400;"1BHBGM";"THW";"COPR";"B2.11HW";1;1;;
400;"1BHBGM";"THW";"COPR";"B2.11HW";1;2;;
400;"1BHBGM";"THW";"COPR";"B2.11HW";1;3;;
400;"1BHBGM";"THW";"COPR";"B2.11HW";1;4;;
401;"1BHBGM";"BRA";"NW2";"AH.32";2;7;;
401;"1BHBGM";"BRA";"NW2";"C5.10";3;3;;
401;"1BHBGM";"BRA";"NW2";"C5.10";5;8;;
402;"1BHBGM";"FOE";"E1y";"C5.10";2;3;;
402;"1BHBGM";"FOE";"E1y";"C5.10";2;4;;
403;"1BHBGM";"HEB";"GOM3";"C5.10";3;8;;
403;"1BHBGM";"HEB";"GOM3";"C5.10";3;9;;
404;"1BHBGM";"CAM";"MGT";"C5.10";3;1;;
404;"1BHBGM";"CAM";"MGT";"C5.10";3;2;;
405;"1BHBGM";"ZEP";"MGINx";"B3.08MF";4;2;;
405;"1BHBGM";"ZEP";"MGINx";"B3.08MF";4;3;;
405;"1BHBGM";"ZEP";"MGINx";"B3.08MF";4;4;;
405;"1BHBGM";"RR";"MGINy";"B3.08MF";4;2;;
405;"1BHBGM";"RR";"MGINy";"B3.08MF";4;3;;
405;"1BHBGM";"RR";"MGINy";"B3.08MF";4;4;;
406;"1BHBGM";"LEE";"GGP";"C5.10";2;1;;
406;"1BHBGM";"LEE";"GGP";"C5.10";2;2;;
408;"1BHBGM";"ZEP";"MGIN";"C5.10";1;9;;
409;"3AHBGM";"BRA";"AM";"A2.14";1;3;;
409;"3AHBGM";"BRA";"AM";"A2.14";1;4;;
409;"3AHBGM";"BRA";"AM";"C2.09";2;4;;
410;"3AHBGM";"BAR";"BMG2";"C2.09";2;2;;
410;"3AHBGM";"BAR";"BMG2";"B5.07";3;7;;
410;"3AHBGM";"BAR";"BMG2";"B5.07";3;8;;
411;"3AHBGM";"DP";"PRE";"C2.07";4;1;;
411;"3AHBGM";"DP";"PRE";"C2.07";4;2;;
411;"3AHBGM";"DP";"PRE";"C2.07";4;3;;
411;"3AHBGM";"BIM";"PRE";"C2.07";4;1;;
411;"3AHBGM";"BIM";"PRE";"C2.07";4;2;;
411;"3AHBGM";"BIM";"PRE";"C2.07";4;3;;
412;"3AHBGM";"PF";"GGP";"C2.09";2;3;;
412;"3AHBGM";"PF";"GGP";"C2.09";4;8;;
4263;"3AHBGM";"RGM";"GOM2";"C2.09";2;9;;
4263;"3AHBGM";"RGM";"GOM2";"C2.09";2;10;;
414;"3AHBGM";"ZEP";"MGIN";"B5.11";5;2;;
414;"3AHBGM";"ZEP";"MGIN";"B5.11";5;3;;
414;"3AHBGM";"ZEP";"MGIN";"B5.11";5;4;;
414;"3AHBGM";"RR";"MGIN";"B5.11";5;2;;
414;"3AHBGM";"RR";"MGIN";"B5.11";5;3;;
414;"3AHBGM";"RR";"MGIN";"B5.11";5;4;;
415;"3AHBGM";"BAR";"MGT";"B5.07";3;2;;
415;"3AHBGM";"BAR";"MGT";"B5.07";3;3;;
416;"3AHBGM";"ZEP";"MGIN";"B3.08MF";1;1;;
416;"3AHBGM";"ZEP";"MGIN";"B3.08MF";1;2;;
417;"2AFITN";"NWV";"MEDT";"B3.07MF";1;3;;
419;"3AHBGM";"DP";"MIS";"B5.11";5;5;;
420;"3AHBGM";"DP";"MIS";"B5.11";4;6;;
420;"3AHBGM";"DP";"MIS";"B5.11";4;7;;
420;"3AHBGM";"IR";"MIS";"B5.11";4;6;;
420;"3AHBGM";"IR";"MIS";"B5.11";4;7;;
4126;"5AKIF";"HIK";"DBI1";"C2.10";3;9;;
4126;"5AKIF";"HIK";"DBI1";"C2.10";3;10;;
421;"3AHBGM";"DP";"PRE";"C2.09";2;6;;
422;"5AKIF";"SRM";"POS1";"C2.11";1;9;;
422;"5AKIF";"SRM";"POS1";"C2.11";1;10;;
423;"5AKIF";"MAY";"PRE";"C2.11";4;10;;
423;"5AKIF";"MAY";"PRE";"C2.11";4;11;;
425;"5AKIF";"HB";"NVS1";"B3.12NW";2;9;;
425;"5AKIF";"HB";"NVS1";"B3.12NW";2;10;;
425;"5AKIF";"HB";"NVS1";"B3.12NW";2;11;;
425;"5AKIF";"STA";"NVS1";"B3.12NW";2;9;;
425;"5AKIF";"STA";"NVS1";"B3.12NW";2;10;;
425;"5AKIF";"STA";"NVS1";"B3.12NW";2;11;;
426;"5AKIF";"LEV";"D";"C2.10";3;11;;
426;"5AKIF";"LEV";"D";"C2.10";3;12;;
428;"5AKIF";"SRM";"POS1";"AH.32";5;5;;
428;"5AKIF";"SRM";"POS1";"AH.32";5;6;;
428;"5AKIF";"SRM";"POS1";"AH.32";5;7;;
427;"5AKIF";"WK";"AM";"C2.11";5;8;;
427;"5AKIF";"WK";"AM";"C2.11";5;9;;
443;"2AHWIT";"STM";"AMx";"A1.14";1;5;;
443;"2AHWIT";"STM";"AMx";"A1.14";3;2;;
443;"2AHWIT";"STM";"AMx";"A2.05";4;1;;
444;"2AHWIT";"SAK";"UFW_2";"A1.14";3;7;;
444;"2AHWIT";"SAK";"UFW_2";"A1.14";4;7;;
4387;"2AHWIT";"JUB";"BET";"A1.14";3;8;;
4386;"2AHWIT";"BIE";"BET";"A1.14";3;9;;
445;"2AHWIT";"SPA";"BET";"A1.14";3;8;;
445;"2AHWIT";"SPA";"BET";"A1.14";3;9;;
446;"2AHWIT";"GRB";"PMM";"A1.14";5;1;;
446;"2AHWIT";"GRB";"PMM";"A1.14";5;2;;
448;"5AHMNA";"GRL";"WIRE";"A3.19";5;3;;
448;"5AHMNA";"GRL";"WIRE";"A3.19";5;4;;
450;"5AHMNA";"GRL";"WIR3";"A3.19";5;3;;
450;"5AHMNA";"GRL";"WIR3";"A3.19";5;4;;
451;"5AHMNA";"WEM";"MTAI";"A3.19";4;7;;
451;"5AHMNA";"WEM";"MTAI";"A3.19";4;8;;
451;"5AHMNA";"REM";"MTAI";"A3.19";4;7;;
451;"5AHMNA";"REM";"MTAI";"A3.19";4;8;;
452;"5AHMNA";"KNT";"MTKG";"A3.19";4;2;;
452;"5AHMNA";"KNT";"MTKG";"A3.19";4;3;;
453;"2AHMNG";"PAS";"MTGI";"B5.09";5;7;;
453;"2AHMNG";"PAS";"MTGI";"B5.09";5;8;;
453;"2AHMNG";"PAS";"MTGI";"B5.09";5;9;;
453;"2AHMNG";"MEA";"MTGI";"B5.09";5;7;;
453;"2AHMNG";"MEA";"MTGI";"B5.09";5;8;;
453;"2AHMNG";"MEA";"MTGI";"B5.09";5;9;;
455;"2AHMNA";"BIN";"MPAN";"A3.13";4;3;;
455;"2AHMNA";"BIN";"MPAN";"A3.13";4;4;;
455;"2AHMNA";"BIN";"MPAN";"A3.13";4;5;;
455;"2AHMNA";"BIN";"MPAN";"A3.13";4;6;;
455;"2AHMNA";"FER";"MPAN";"A3.13";4;3;;
455;"2AHMNA";"FER";"MPAN";"A3.13";4;4;;
455;"2AHMNA";"FER";"MPAN";"A3.13";4;5;;
455;"2AHMNA";"FER";"MPAN";"A3.13";4;6;;
456;"2AHMNA";"REM";"MTAI";"A3.13";2;7;;
456;"2AHMNA";"REM";"MTAI";"A3.13";2;8;;
456;"2AHMNA";"JAD";"MTAI";"A3.13";2;7;;
456;"2AHMNA";"JAD";"MTAI";"A3.13";2;8;;
457;"2AHMNG";"KDC";"GGP";"B5.09";2;6;;
457;"2AHMNG";"KDC";"GGP";"B5.09";2;7;;
4177;"2AHMNA";"FER";"MTAI";"A3.13";4;8;;
4177;"2AHMNA";"FER";"MTAI";"A3.13";4;9;;
458;"2AHWIT";"GRB";"PRMN";"A1.14";1;7;;
459;"2AHMNG";"MUI";"NW2";"DE.03";1;7;;
459;"2AHMNG";"MUI";"NW2";"DE.03";1;8;;
459;"2AHMNG";"MUI";"NW2";"DE.03";3;2;;
461;"2AHMNG";"MAU";"MGGD";"B5.09";1;3;;
461;"2AHMNG";"MAU";"MGGD";"B5.09";1;4;;
463;"2AHMNG";"KOP";"MPGD";"B5.09";2;1;;
463;"2AHMNG";"KOP";"MPGD";"B5.09";2;2;;
463;"2AHMNG";"MAU";"MPGD";"B5.09";2;1;;
463;"2AHMNG";"MAU";"MPGD";"B5.09";2;2;;
465;"1AHWIT";"SED";"PRMN";"A1.05";2;7;;
465;"1AHWIT";"SED";"PRMN";"A1.05";2;8;;
466;"2AHMNG";"GUW";"MTKG";"B5.09";2;3;;
466;"2AHMNG";"GUW";"MTKG";"B5.09";2;4;;
468;"2AHBGM";"SLK";"MGIN";"C2.09";4;6;;
469;"2AHMNA";"GUW";"MTKG";"A3.13";2;1;;
469;"2AHMNA";"GUW";"MTKG";"A3.13";2;2;;
4180;"2AHMNG";"WEM";"MPGD";"B5.09";5;2;;
4180;"2AHMNG";"WEM";"MPGD";"B5.09";5;3;;
4180;"2AHMNG";"WEM";"MPGD";"B5.09";5;4;;
4180;"2AHMNG";"WEM";"MPGD";"B5.09";5;5;;
4180;"2AHMNG";"KSR";"MPGD";"B5.09";5;2;;
4180;"2AHMNG";"KSR";"MPGD";"B5.09";5;3;;
4180;"2AHMNG";"KSR";"MPGD";"B5.09";5;4;;
4180;"2AHMNG";"KSR";"MPGD";"B5.09";5;5;;
473;"1AHIF";"OEM";"BESP";"AU.04";5;3;;
473;"1AHIF";"OEM";"BESP";"AU.04";5;4;;
473;"1AHIF";"KNJ";"BESP";"AU.04";5;3;;
473;"1AHIF";"KNJ";"BESP";"AU.04";5;4;;
475;"3AKIF";"BRS";"BWM";"C3.10";5;10;;
475;"3AKIF";"BRS";"BWM";"C3.10";5;11;;
476;"1AFITN";"OEM";"BESP";"CU.28";5;1;;
476;"1AFITN";"OEM";"BESP";"CU.28";5;2;;
476;"1AFITN";"KNJ";"BESP";"CU.28";5;1;;
476;"1AFITN";"KNJ";"BESP";"CU.28";5;2;;
478;"1AHMNA";"KDC";"BESP";"CU.27";4;3;;
478;"1AHMNA";"KDC";"BESP";"CU.27";4;4;;
478;"1AHMNA";"MST";"BESP";"CU.27";4;3;;
478;"1AHMNA";"MST";"BESP";"CU.27";4;4;;
479;"5AHMNA";"KDC";"BESP";"CU.28";3;8;;
479;"5AHMNA";"KDC";"BESP";"CU.28";3;9;;
479;"5AHMNA";"MST";"BESP";"CU.28";3;8;;
479;"5AHMNA";"MST";"BESP";"CU.28";3;9;;
480;"2DHIF";"LEE";"BSPKx";"CU.27";4;5;;
480;"2DHIF";"LEE";"BSPKx";"CU.27";4;6;;
480;"2DHIF";"KDC";"BSPKy";"CU.27";4;5;;
480;"2DHIF";"KDC";"BSPKy";"CU.27";4;6;;
481;"1BHIF";"LAP";"BSPKx";"AU.04";3;5;;
481;"1BHIF";"LAP";"BSPKx";"AU.04";3;6;;
481;"1BHIF";"LEE";"BSPKy";"AU.04";3;5;;
481;"1BHIF";"LEE";"BSPKy";"AU.04";3;6;;
482;"5AHKUI";"KDC";"BESP";"CU.27";1;1;;
482;"5AHKUI";"KDC";"BESP";"CU.27";1;2;;
482;"5AHKUI";"MST";"BESP";"CU.27";1;1;;
482;"5AHKUI";"MST";"BESP";"CU.27";1;2;;
4264;"3AHBGM";"HOM";"NW2";"C2.09";2;7;;
4174;"2AHMNA";"SJ";"MGAN";"A3.13";3;9;;
4174;"2AHMNA";"SJ";"MGAN";"A3.13";3;10;;
4174;"2AHMNA";"STS";"MGAN";"A3.13";3;9;;
4174;"2AHMNA";"STS";"MGAN";"A3.13";3;10;;
484;"2AHMNG";"MAU";"MTGI";"B5.09";1;3;;
484;"2AHMNG";"MAU";"MTGI";"B5.09";1;4;;
485;"3AKIF";"HB";"COPR";"B2.09HW";3;8;;
485;"3AKIF";"HB";"COPR";"B2.09HW";3;9;;
485;"3AKIF";"HB";"COPR";"B2.09HW";3;10;;
485;"3AKIF";"HB";"COPR";"B2.09HW";3;11;;
485;"3AKIF";"HB";"COPR";"B2.09HW";3;12;;
485;"3AKIF";"STA";"COPR";"B2.10HW";3;8;;
485;"3AKIF";"STA";"COPR";"B2.10HW";3;9;;
485;"3AKIF";"STA";"COPR";"B2.10HW";3;10;;
485;"3AKIF";"STA";"COPR";"B2.10HW";3;11;;
485;"3AKIF";"STA";"COPR";"B2.10HW";3;12;;
485;"3AKIF";"SCM";"COPR";"B2.11HW";3;8;;
485;"3AKIF";"SCM";"COPR";"B2.11HW";3;9;;
485;"3AKIF";"SCM";"COPR";"B2.11HW";3;10;;
485;"3AKIF";"SCM";"COPR";"B2.11HW";3;11;;
485;"3AKIF";"SCM";"COPR";"B2.11HW";3;12;;
486;"2AHWIT";"LAN";"INFIx";"DE.19L";4;8;;
486;"2AHWIT";"LAN";"INFIx";"DE.19L";4;9;;
487;"1AHMNG";"WEM";"MGGD";"B5.08";2;7;;
487;"1AHMNG";"WEM";"MGGD";"B5.08";2;8;;
487;"1AHMNG";"FOJ";"MGGD";"B5.08";2;7;;
487;"1AHMNG";"FOJ";"MGGD";"B5.08";2;8;;
4179;"2AHMNG";"LUP";"MGGD";"B5.09";3;7;;
4179;"2AHMNG";"LUP";"MGGD";"B5.09";3;8;;
4179;"2AHMNG";"LUP";"MGGD";"B5.09";3;9;;
4179;"2AHMNG";"LUP";"MGGD";"B5.09";3;10;;
4179;"2AHMNG";"NOA";"MGGD";"B5.09";3;7;;
4179;"2AHMNG";"NOA";"MGGD";"B5.09";3;8;;
4179;"2AHMNG";"NOA";"MGGD";"B5.09";3;9;;
4179;"2AHMNG";"NOA";"MGGD";"B5.09";3;10;;
4162;"1AHKUI";"GUW";"TEIN";"A2.20";1;7;;
4162;"1AHKUI";"GUW";"TEIN";"A2.20";1;8;;
4162;"1AHKUI";"KAS";"TEIN";"A2.20";1;7;;
4162;"1AHKUI";"KAS";"TEIN";"A2.20";1;8;;
489;"1AHBGM";"BOB";"MISy";"B4.12MF";4;1;;
489;"1AHBGM";"BOB";"MISy";"B4.12MF";4;2;;
489;"1AHBGM";"NWV";"MISx";"B4.17MF";4;1;;
489;"1AHBGM";"NWV";"MISx";"B4.17MF";4;2;;
492;"5AHMNA";"FER";"MPAN";"A3.19";3;3;;
492;"5AHMNA";"FER";"MPAN";"A3.19";3;4;;
492;"5AHMNA";"FER";"MPAN";"A3.19";3;5;;
492;"5AHMNA";"FER";"MPAN";"A3.19";3;6;;
492;"5AHMNA";"HAM";"MPAN";"A3.19";3;3;;
492;"5AHMNA";"HAM";"MPAN";"A3.19";3;4;;
492;"5AHMNA";"HAM";"MPAN";"A3.19";3;5;;
492;"5AHMNA";"HAM";"MPAN";"A3.19";3;6;;
498;"1AHKUI";"PIF";"AP4";"B1.13W";2;6;;
498;"1AHKUI";"PIF";"AP4";"B1.13W";2;7;;
498;"1AHKUI";"PIF";"AP4";"B1.13W";2;8;;
498;"1AHKUI";"AGU";"AP4";"DE.13aW";2;6;;
498;"1AHKUI";"AGU";"AP4";"DE.13aW";2;7;;
498;"1AHKUI";"AGU";"AP4";"DE.13aW";2;8;;
498;"1AHKUI";"MAJ";"AP4";"BH.09aW";2;6;;
498;"1AHKUI";"MAJ";"AP4";"BH.09aW";2;7;;
498;"1AHKUI";"MAJ";"AP4";"BH.09aW";2;8;;
498;"1AHKUI";"UMI";"AP4";"B2.07bW";2;6;;
498;"1AHKUI";"UMI";"AP4";"B2.07bW";2;7;;
498;"1AHKUI";"UMI";"AP4";"B2.07bW";2;8;;
499;"1AHKUI";"TOM";"DAKO";"A2.20";5;1;;
499;"1AHKUI";"TOM";"DAKO";"A2.20";5;2;;
499;"1AHKUI";"TOM";"DAKO";"A2.20";5;3;;
499;"1AHKUI";"TOM";"DAKO";"A2.20";5;4;;
499;"1AHKUI";"TOM";"DAKO";"A2.20";5;5;;
499;"1AHKUI";"PRK";"DAKO";"A2.20";5;1;;
499;"1AHKUI";"PRK";"DAKO";"A2.20";5;2;;
499;"1AHKUI";"PRK";"DAKO";"A2.20";5;3;;
499;"1AHKUI";"PRK";"DAKO";"A2.20";5;4;;
499;"1AHKUI";"PRK";"DAKO";"A2.20";5;5;;
500;"1AHKUI";"BRA";"NW2";"A2.20";2;1;;
500;"1AHKUI";"BRA";"NW2";"AH.32";3;7;;
500;"1AHKUI";"BRA";"NW2";"AH.32";3;8;;
502;"1AHKUI";"SBA";"EW1";"A2.20";1;1;;
502;"1AHKUI";"SBA";"EW1";"A2.20";1;2;;
502;"1AHKUI";"SBA";"EW1";"A2.20";1;3;;
502;"1AHKUI";"SBA";"EW1";"A2.20";1;4;;
502;"1AHKUI";"LIN";"EW1";"A2.20";1;1;;
502;"1AHKUI";"LIN";"EW1";"A2.20";1;2;;
502;"1AHKUI";"LIN";"EW1";"A2.20";1;3;;
502;"1AHKUI";"LIN";"EW1";"A2.20";1;4;;
3967;"1CVIF";"SW";"AM";"C2.10";2;10;;
3967;"1CVIF";"SW";"AM";"C2.10";2;11;;
3967;"1CVIF";"SW";"AM";"C4.11";4;11;;
3967;"1CVIF";"SW";"AM";"C4.11";4;12;;
503;"2BHIF";"STC";"NSCS_1x";"B3.11NW";3;7;;
503;"2BHIF";"STC";"NSCS_1x";"B3.11NW";3;8;;
503;"2BHIF";"PUA";"NSCS_1y";"B3.11NW";3;7;;
503;"2BHIF";"PUA";"NSCS_1y";"B3.11NW";3;8;;
504;"2AHMNG";"MUI";"E1x";"B5.09";1;5;;
504;"2AHMNG";"MUI";"E1x";"B5.07";2;8;;
504;"2AHMNG";"SL";"E1y";"B5.08";1;5;;
504;"2AHMNG";"SL";"E1y";"C3.07";2;8;;
505;"2CHIF";"SWH";"NSCS_1x";"B3.11NW";3;5;;
505;"2CHIF";"SWH";"NSCS_1x";"B3.11NW";3;6;;
505;"2CHIF";"ZEP";"NSCS_1y";"B3.11NW";3;5;;
505;"2CHIF";"ZEP";"NSCS_1y";"B3.11NW";3;6;;
508;"1AHKUI";"POD";"TEIN";"A2.20";4;1;;
508;"1AHKUI";"POD";"TEIN";"A2.20";4;2;;
508;"1AHKUI";"VUV";"TEIN";"A2.20";4;1;;
508;"1AHKUI";"VUV";"TEIN";"A2.20";4;2;;
511;"5AHKUI";"UMI";"AP4";"B2.07bW";4;6;;
511;"5AHKUI";"UMI";"AP4";"B2.07bW";4;7;;
511;"5AHKUI";"UMI";"AP4";"B2.07bW";4;8;;
