215;"5ACMNA";"JAD";"MPAN";"A3.19";4;13;;
215;"5ACMNA";"JAD";"MPAN";"A3.19";4;14;;
215;"5ACMNA";"JIM";"MPAN";"A3.19";4;13;;
215;"5ACMNA";"JIM";"MPAN";"A3.19";4;14;;
216;"5AHKUI";"HOH";"EW1";"A2.13";1;8;;
216;"5AHKUI";"HOH";"EW1";"A2.13";1;9;;
216;"5AHKUI";"HOH";"EW1";"A2.13";1;10;;
216;"5AHKUI";"DVO";"EW1";"A2.13";1;8;;
216;"5AHKUI";"DVO";"EW1";"A2.13";1;9;;
216;"5AHKUI";"DVO";"EW1";"A2.13";1;10;;
218;"5AKKUI";"POD";"EWD";"A2.04";5;3;;
218;"5AKKUI";"POD";"EWD";"A2.04";5;4;;
218;"5AKKUI";"POD";"EWD";"A2.04";5;5;;
218;"5AKKUI";"VVL";"EWD";"A2.04";5;3;;
218;"5AKKUI";"VVL";"EWD";"A2.04";5;4;;
218;"5AKKUI";"VVL";"EWD";"A2.04";5;5;;
219;"6AKKUI";"TOM";"DAT";"A2.04";3;1;;
219;"6AKKUI";"TOM";"DAT";"A2.04";3;2;;
219;"6AKKUI";"TOM";"DAT";"A2.04";3;3;;
219;"6AKKUI";"TOM";"DAT";"A2.04";3;4;;
219;"6AKKUI";"PRK";"DAT";"A2.04";3;1;;
219;"6AKKUI";"PRK";"DAT";"A2.04";3;2;;
219;"6AKKUI";"PRK";"DAT";"A2.04";3;3;;
219;"6AKKUI";"PRK";"DAT";"A2.04";3;4;;
220;"5ACMNA";"SCR";"MPAN";"A3.19";3;15;;
220;"5ACMNA";"SCR";"MPAN";"A3.19";3;16;;
220;"5ACMNA";"HIL";"MPAN";"A3.19";3;15;;
220;"5ACMNA";"HIL";"MPAN";"A3.19";3;16;;
221;"5ABKUF";"TRM";"STK";"A3.14";1;13;;
221;"5ABKUF";"TRM";"STK";"A3.14";1;14;;
224;"3AHMNA";"MUI";"E1y";"A3.05";4;1;;
224;"3AHMNA";"MUI";"E1y";"A3.05";5;1;;
224;"3AHMNA";"KNJ";"E1x";"A3.13";4;1;;
224;"3AHMNA";"KNJ";"E1x";"A3.13";5;1;;
225;"SPR";"AT";"S";;3;9;;
226;"SPR";"AGU";"S";;4;6;;
227;"SPR";"AH";"S";;3;10;;
228;"SPR";"BF";"S";;4;10;;
229;"SPR";"BH";"S";;5;4;;
230;"SPR";"BW";"S";;3;8;;
232;"SPR";"BIN";"S";;2;12;;
233;"SPR";"BAE";"S";;1;4;;
234;"SPR";"BV";"S";;3;5;;
235;"SPR";"CAM";"S";;2;5;;
236;"SPR";"CO";"S";;3;14;;
237;"SPR";"DP";"S";;2;7;;
238;"SPR";"DVO";"S";;4;5;;
239;"SPR";"EN";"S";;2;6;;
240;"SPR";"FZ";"S";;2;1;;
241;"SPR";"FM";"S";;4;6;;
242;"SPR";"GRB";"S";;5;6;;
243;"SPR";"GRM";"S";;4;3;;
244;"SPR";"GT";"S";;3;11;;
245;"SPR";"GA";"S";;5;12;;
246;"SPR";"HAD";"S";;2;9;;
247;"SPR";"HD";"S";;4;2;;
248;"SPR";"HW";"S";;4;4;;
250;"SPR";"HL";"S";;3;4;;
251;"SPR";"HIL";"S";;4;15;;
252;"SPR";"HT";"S";;5;5;;
254;"SPR";"HP";"S";;1;3;;
255;"SPR";"HOH";"S";;1;5;;
256;"SPR";"HY";"S";;1;10;;
257;"SPR";"HB";"S";;3;8;;
258;"SPR";"JEL";"S";;3;3;;
259;"SPR";"KY";"S";;2;6;;
260;"SPR";"KIR";"S";;3;7;;
261;"SPR";"KNT";"S";;2;7;;
262;"SPR";"KOM";"S";;2;6;;
263;"SPR";"KRB";"S";;5;3;;
264;"SPR";"KUM";"S";;2;3;;
265;"SPR";"LC";"S";;4;4;;
267;"SPR";"LAN";"S";;5;5;;
268;"SPR";"LIC";"S";;4;12;;
269;"SPR";"ERS";"S";;3;13;;
270;"SPR";"MAT";"S";;3;6;;
271;"SPR";"MAU";"S";;1;5;;
272;"SPR";"MOS";"S";;1;4;;
273;"SPR";"NAI";"S";;1;3;;
274;"SPR";"NWV";"S";;4;5;;
